amount,time,is_fraud
138.61,22.41,0
262.05,19.43,0
193.08,20.09,0
41.32,2.24,0
5.21,17.73,0
66.97,23.04,0
117.05,16.29,0
192.0,13.69,0
379.37,22.7,0
43.69,10.63,0
26.83,14.38,0
661.98,11.43,0
22.87,22.39,0
130.21,1.83,0
176.17,12.03,0
155.9,16.49,0
17.99,19.01,0
11.74,13.99,0
22.29,21.81,0
176.18,22.61,0
157.2,1.54,0
53.25,9.66,0
203.1,0.56,0
343.03,7.91,0
8.49,12.88,0
137.88,21.86,0
233.79,20.32,0
58.15,3.06,0
73.57,2.23,0
190.2,14.14,0
456.43,12.77,0
332.07,6.39,0
175.0,21.59,0
262.03,22.26,0
90.77,9.66,0
204.87,21.37,0
125.54,9.21,0
42.13,17.68,0
241.96,11.42,0
162.6,2.94,0
88.83,22.27,0
484.59,10.9,0
4.23,17.63,0
75.89,8.81,0
11.71,0.45,0
290.94,2.41,0
242.2,11.91,0
80.5,16.56,0
225.19,8.03,0
100.82,16.69,0
282.33,16.77,0
121.09,16.89,0
106.3,11.82,0
545.84,21.96,0
57.77,11.74,0
25.67,10.81,0
175.68,4.79,0
696.84,7.38,0
94.91,1.02,0
12.81,15.2,0
82.89,5.96,0
141.02,7.3,0
35.33,18.5,0
214.65,7.85,0
1219.31,5.81,1
120.2,4.06,0
87.62,18.6,0
102.4,3.11,0
24.47,10.89,0
429.58,12.17,0
107.17,16.5,0
97.97,15.2,0
215.58,19.46,0
116.69,1.07,0
208.96,7.11,0
12.68,6.72,0
336.1,3.5,0
564.37,6.94,0
209.26,7.43,0
618.3,12.53,0
32.84,15.93,0
129.79,9.15,0
184.16,17.27,0
174.33,8.07,0
102.65,6.97,0
82.52,12.99,0
27.12,0.57,0
99.43,1.91,0
35.51,10.03,0
265.13,22.63,0
46.85,17.32,0
12.07,2.12,0
160.76,20.31,0
180.89,17.58,0
411.01,14.66,0
172.07,19.69,0
84.77,9.7,0
324.92,5.32,0
155.43,12.29,0
16.52,13.17,0
166.87,12.92,0
477.23,13.56,0
100.94,22.77,0
70.29,21.65,0
30.97,21.02,0
32.84,19.23,0
113.4,22.64,0
181.11,2.36,0
16.81,6.36,0
561.25,11.88,0
281.41,20.32,0
176.68,12.12,0
352.56,17.95,0
16.72,3.34,0
129.57,6.06,0
198.9,17.56,0
352.81,3.95,0
306.0,8.43,0
64.89,6.36,0
565.64,8.4,0
26.56,17.0,0
416.1,8.83,0
707.68,13.33,0
39.0,2.4,0
256.07,19.32,0
8.22,8.88,0
103.98,15.56,0
145.25,17.41,0
173.81,5.03,0
549.58,21.23,0
223.1,14.79,0
131.28,10.29,0
331.8,4.38,0
601.29,22.62,0
4.46,18.12,0
809.35,4.99,1
18.01,8.11,0
336.82,19.43,0
65.79,16.7,0
28.35,18.38,0
115.91,10.59,0
206.54,17.2,0
95.91,9.28,0
11.22,5.07,0
182.99,15.18,0
465.38,23.42,0
96.65,7.45,0
48.75,11.06,0
116.89,16.18,0
9.91,13.0,0
343.5,20.24,0
350.13,18.28,0
177.35,1.4,0
87.11,23.96,0
321.67,18.06,0
161.8,20.73,0
349.66,15.63,0
199.64,20.55,0
306.87,2.7,0
182.54,8.35,0
106.94,21.03,0
633.76,4.84,1
155.79,1.88,0
185.82,18.91,0
49.82,20.05,0
196.51,3.9,0
169.54,20.5,0
40.87,16.48,0
12.29,12.48,0
185.45,19.93,0
288.52,10.06,0
148.22,4.66,0
51.44,6.84,0
219.64,12.12,0
16.7,12.75,0
116.62,19.33,0
35.67,18.99,0
40.78,13.95,0
45.2,18.74,0
97.78,4.6,0
10.5,1.2,0
101.43,20.97,0
143.37,1.81,0
132.06,5.92,0
96.51,16.69,0
365.45,9.83,0
31.41,21.03,0
140.92,7.15,0
12.81,0.28,0
14.76,7.22,0
170.6,13.87,0
166.95,9.02,0
420.8,12.84,0
163.23,21.04,0
642.73,21.9,0
9.98,6.38,0
20.63,11.09,0
9.01,13.18,0
40.98,22.78,0
155.86,23.97,0
207.45,5.65,0
9.33,17.45,0
583.65,9.07,0
369.24,0.19,0
70.37,0.22,0
16.07,11.05,0
37.24,11.72,0
27.15,0.54,0
26.31,16.49,0
146.2,7.06,0
56.43,13.44,0
88.68,7.22,0
911.38,4.01,1
230.6,9.77,0
595.11,5.57,1
30.76,12.84,0
96.3,4.77,0
161.82,12.2,0
15.97,3.78,0
0.84,16.1,0
222.0,18.09,0
205.34,2.65,0
105.79,11.23,0
134.53,1.7,0
107.38,14.36,0
4.86,6.35,0
81.71,12.66,0
38.98,12.42,0
20.72,22.18,0
628.01,13.18,0
182.94,13.99,0
260.87,9.64,0
75.77,22.78,0
99.89,18.65,0
54.08,6.85,0
20.4,20.26,0
39.45,10.38,0
319.42,19.89,0
226.36,19.75,0
158.34,4.53,0
128.91,16.83,0
511.33,6.98,0
15.1,7.14,0
65.87,7.11,0
86.14,17.41,0
305.04,5.52,0
978.96,0.02,1
55.06,17.17,0
414.78,4.11,1
355.13,2.51,0
50.89,5.7,0
101.94,9.12,0
105.42,11.42,0
765.36,1.07,1
39.91,23.29,0
321.05,17.19,0
81.35,7.76,0
262.51,7.65,0
108.95,10.77,0
172.72,15.03,0
357.49,3.51,0
326.1,4.53,0
402.62,20.63,0
12.29,6.15,0
235.56,9.12,0
30.16,20.91,0
107.51,15.92,0
159.08,8.2,0
103.08,16.41,0
146.63,0.47,0
1132.51,17.66,0
29.06,11.69,0
225.07,19.52,0
100.84,22.91,0
28.55,22.22,0
34.57,21.82,0
596.26,12.29,0
423.39,8.64,0
475.12,11.16,0
954.31,16.56,0
46.72,21.22,0
87.84,4.97,0
221.26,22.04,0
132.25,19.56,0
108.39,23.49,0
88.57,21.13,0
180.17,6.72,0
171.41,2.54,0
35.22,2.69,0
127.63,6.99,0
161.25,14.74,0
168.93,19.3,0
47.17,21.58,0
271.17,14.97,0
5.1,0.14,0
87.65,4.47,0
303.02,2.39,0
165.97,8.72,0
60.54,12.03,0
237.46,1.04,0
167.58,8.36,0
318.17,4.3,0
265.62,15.53,0
188.38,11.14,0
133.96,11.89,0
28.59,10.26,0
60.58,22.94,0
108.64,5.15,0
182.91,12.4,0
144.19,17.66,0
67.99,13.36,0
1.3,22.3,0
137.13,9.07,0
67.27,11.13,0
265.31,2.12,0
4.85,14.62,0
175.81,6.92,0
567.66,3.85,1
38.33,13.07,0
127.6,12.78,0
19.17,1.82,0
196.53,16.76,0
159.94,14.97,0
104.64,4.54,0
147.37,11.27,0
453.78,17.29,0
43.7,12.71,0
4.56,9.49,0
395.62,7.74,0
172.13,14.65,0
442.66,22.54,0
181.74,16.12,0
332.32,1.79,0
112.31,11.06,0
277.15,21.38,0
488.46,2.27,1
169.78,23.73,0
39.88,22.78,0
62.61,1.88,0
44.29,22.4,0
56.7,8.72,0
73.18,20.27,0
162.0,10.04,0
177.34,10.58,0
111.2,15.22,0
191.12,18.59,0
17.02,0.81,0
18.38,14.24,0
37.71,4.48,0
145.99,8.3,0
48.16,8.35,0
66.62,11.26,0
102.27,8.02,0
334.12,2.58,0
2.79,3.5,0
209.61,0.8,0
221.05,11.29,0
320.55,22.91,0
539.88,2.78,1
4.07,22.71,0
33.4,17.6,0
434.61,15.3,0
122.69,15.49,0
166.29,19.84,0
217.55,2.57,0
227.3,12.11,0
536.89,16.73,0
1158.48,14.08,0
254.71,19.99,0
67.72,1.73,0
423.64,16.58,0
10.09,12.82,0
52.55,9.1,0
455.36,8.17,0
59.19,14.9,0
49.86,21.38,0
29.73,11.91,0
391.96,19.79,0
138.65,9.65,0
224.72,2.46,0
54.64,1.48,0
283.8,1.23,0
285.43,9.12,0
74.97,8.09,0
105.76,17.23,0
47.07,17.83,0
750.67,1.22,1
207.47,5.31,0
545.28,6.58,0
72.3,13.14,0
304.55,3.47,0
290.37,3.21,0
235.31,22.65,0
674.17,19.3,0
100.03,4.34,0
28.02,9.76,0
222.77,8.53,0
261.36,18.98,0
171.16,12.25,0
46.34,3.07,0
140.42,17.74,0
74.85,9.53,0
111.54,6.31,0
207.25,9.01,0
273.47,11.95,0
52.85,8.23,0
103.95,5.81,0
62.71,9.56,0
44.29,0.46,0
305.93,18.54,0
479.94,4.1,1
92.48,1.05,0
278.28,15.69,0
454.6,18.57,0
374.32,19.53,0
40.38,11.84,0
626.04,4.93,1
94.54,17.69,0
82.87,16.79,0
12.89,5.91,0
133.17,21.68,0
23.09,2.5,0
57.15,23.58,0
76.24,20.65,0
330.91,16.51,0
416.67,22.53,0
72.04,17.34,0
391.37,4.57,0
389.31,10.61,0
289.34,1.72,0
31.73,9.35,0
234.44,17.8,0
580.17,9.27,0
229.48,7.93,0
80.58,14.29,0
138.86,20.93,0
207.54,1.14,0
142.9,9.25,0
25.56,3.8,0
74.81,16.69,0
324.3,2.54,0
395.26,15.96,0
29.54,6.87,0
608.93,4.77,1
79.74,22.47,0
217.13,0.44,0
278.72,10.51,0
334.21,0.52,0
582.83,11.61,0
75.06,12.03,0
391.1,7.72,0
28.24,3.17,0
244.18,9.03,0
270.94,16.13,0
226.47,18.78,0
58.15,12.74,0
412.78,14.16,0
36.99,4.81,0
11.03,6.9,0
252.79,3.89,0
129.05,5.98,0
378.22,5.4,0
96.71,12.47,0
36.85,13.5,0
362.12,22.68,0
159.22,4.69,0
41.95,15.4,0
254.87,19.61,0
143.13,13.45,0
185.43,6.12,0
123.57,6.3,0
352.88,0.94,0
353.88,7.33,0
247.15,17.87,0
22.28,1.14,0
365.09,5.26,0
222.35,16.95,0
238.82,18.78,0
90.19,10.93,0
422.86,16.75,0
258.47,9.31,0
23.89,3.84,0
104.77,9.56,0
434.98,13.92,0
9.67,22.75,0
650.99,1.65,1
227.36,12.18,0
199.6,7.89,0
63.1,12.2,0
57.21,0.58,0
569.66,7.51,0
70.84,19.68,0
298.78,13.29,0
99.89,10.81,0
29.99,6.85,0
2.15,7.15,0
157.17,9.19,0
744.11,20.05,0
92.13,23.21,0
88.38,10.53,0
84.35,9.44,0
147.02,20.32,0
116.2,10.25,0
423.91,13.25,0
140.85,5.54,0
141.76,17.84,0
29.79,12.77,0
811.87,19.42,0
57.53,18.74,0
15.24,5.16,0
217.62,17.18,0
180.95,19.2,0
107.28,8.31,0
109.7,4.14,0
307.48,0.06,0
43.56,10.82,0
343.24,8.46,0
209.25,13.32,0
108.59,4.51,0
122.51,20.63,0
59.32,6.19,0
278.96,5.43,0
143.85,11.54,0
77.38,11.97,0
181.29,5.16,0
1091.44,6.52,0
114.28,4.07,0
506.88,17.24,0
84.63,18.48,0
11.26,11.1,0
45.69,17.14,0
108.5,17.66,0
49.6,3.32,0
0.05,23.19,0
493.02,19.7,0
371.43,4.91,0
271.19,4.47,0
36.74,3.02,0
25.65,3.32,0
14.0,17.96,0
257.49,11.27,0
528.47,18.79,0
112.61,17.91,0
25.37,14.51,0
143.65,16.47,0
85.8,0.44,0
93.94,7.48,0
194.22,15.31,0
253.68,0.22,0
23.44,0.79,0
7.25,20.45,0
1034.52,16.42,0
52.98,6.37,0
11.07,16.51,0
42.11,19.02,0
7.95,7.36,0
99.45,0.86,0
324.3,22.39,0
83.48,8.28,0
117.46,2.56,0
225.15,11.8,0
142.22,18.44,0
395.3,5.32,0
402.04,6.47,0
1.99,5.83,0
301.06,23.8,0
123.51,4.74,0
899.09,13.81,0
132.03,22.21,0
866.97,3.53,1
280.95,23.3,0
57.16,22.74,0
154.61,21.23,0
969.08,5.15,1
389.73,15.22,0
20.49,18.26,0
245.09,23.66,0
84.8,4.33,0
1.4,18.38,0
103.33,8.13,0
53.51,4.22,0
341.71,10.11,0
82.3,19.05,0
351.5,11.16,0
0.12,12.9,0
73.58,23.88,0
55.19,9.58,0
53.2,14.77,0
14.12,8.77,0
41.44,9.43,0
162.18,16.7,0
68.88,22.51,0
108.05,13.02,0
94.6,18.44,0
417.34,2.14,1
471.41,5.07,1
135.83,12.05,0
80.14,0.48,0
22.59,6.07,0
613.24,12.42,0
12.42,0.36,0
70.66,6.35,0
70.78,12.34,0
77.25,13.76,0
35.89,22.22,0
305.72,15.49,0
26.14,9.95,0
201.52,22.33,0
26.44,18.84,0
14.63,4.8,0
480.33,3.14,1
42.18,16.22,0
344.35,13.44,0
157.33,18.95,0
16.21,17.73,0
622.22,15.01,0
56.73,23.67,0
392.72,12.81,0
36.98,2.71,0
384.75,19.88,0
2.66,6.04,0
143.4,18.66,0
293.45,22.97,0
546.05,16.72,0
479.82,14.3,0
342.54,11.05,0
438.19,8.75,0
44.43,8.47,0
66.87,15.27,0
68.21,18.03,0
94.66,16.28,0
99.95,4.76,0
157.3,11.86,0
34.84,19.0,0
235.04,11.42,0
36.68,12.88,0
74.3,18.51,0
139.97,15.87,0
318.36,9.82,0
269.01,21.49,0
207.43,3.9,0
33.87,23.89,0
158.39,2.85,0
18.3,0.36,0
94.76,21.36,0
106.72,5.88,0
8.13,17.51,0
64.04,19.46,0
623.13,20.62,0
614.23,23.8,0
86.87,7.06,0
8.81,17.05,0
39.47,2.77,0
99.59,9.76,0
590.46,20.35,0
30.44,8.82,0
288.37,14.19,0
23.01,12.09,0
795.39,15.5,0
96.13,23.35,0
298.54,1.34,0
83.89,13.78,0
197.59,20.71,0
42.64,11.55,0
31.57,1.88,0
556.33,13.45,0
499.35,7.97,0
436.91,3.72,1
196.4,20.38,0
330.33,12.52,0
14.31,22.4,0
81.53,19.34,0
75.29,16.63,0
201.93,0.12,0
88.0,10.27,0
32.15,4.74,0
181.5,21.86,0
336.81,4.19,0
96.29,6.87,0
28.37,12.4,0
43.8,6.32,0
54.23,5.04,0
71.31,14.38,0
205.89,2.13,0
183.73,1.4,0
238.2,8.93,0
90.04,17.3,0
347.45,13.32,0
45.65,10.15,0
126.61,13.58,0
322.83,8.77,0
39.73,22.47,0
23.28,1.32,0
430.29,16.16,0
83.99,21.39,0
230.32,19.29,0
5.14,4.42,0
234.27,7.1,0
75.99,17.21,0
11.47,2.02,0
188.23,19.48,0
55.1,17.25,0
97.82,17.51,0
16.8,2.41,0
31.84,17.23,0
70.76,16.32,0
18.81,19.94,0
483.43,1.0,1
1.21,0.55,0
132.28,8.95,0
26.31,3.57,0
73.54,13.4,0
520.9,22.02,0
35.27,9.4,0
675.3,20.28,0
46.08,0.01,0
270.62,4.04,0
158.23,0.73,0
431.66,7.88,0
161.48,21.8,0
152.95,2.33,0
43.5,14.55,0
36.36,10.84,0
496.56,22.52,0
79.45,2.94,0
93.07,5.09,0
285.28,0.71,0
82.75,10.41,0
607.57,6.67,0
267.83,20.88,0
181.98,14.52,0
425.55,14.74,0
10.18,12.77,0
59.43,2.2,0
125.11,10.68,0
51.49,23.99,0
272.44,20.05,0
503.18,21.44,0
110.25,19.76,0
83.75,2.47,0
651.68,5.46,1
117.7,0.07,0
134.3,7.28,0
86.66,2.61,0
480.59,11.35,0
168.31,16.25,0
287.24,20.99,0
334.06,17.98,0
83.66,22.53,0
113.72,1.29,0
377.4,0.29,0
90.28,15.87,0
315.91,6.94,0
566.02,6.08,0
195.21,7.94,0
270.67,6.48,0
327.05,12.27,0
372.92,10.56,0
100.52,12.3,0
10.52,16.15,0
102.79,9.29,0
224.02,6.03,0
119.69,3.99,0
276.43,8.39,0
88.32,17.8,0
201.43,18.16,0
41.26,16.01,0
276.76,5.62,0
157.8,14.11,0
45.65,13.7,0
69.04,11.62,0
276.15,13.2,0
131.79,11.8,0
48.68,13.57,0
683.9,17.17,0
251.14,2.63,0
629.94,17.99,0
111.41,3.26,0
128.91,1.6,0
456.47,23.43,0
148.91,22.97,0
245.71,1.45,0
58.12,10.64,0
118.38,4.47,0
26.35,11.65,0
46.13,19.92,0
0.19,22.81,0
8.01,15.22,0
756.94,8.49,0
55.51,14.48,0
217.72,7.49,0
365.39,21.84,0
160.0,20.89,0
33.25,13.4,0
260.48,7.8,0
183.38,7.04,0
262.8,0.8,0
293.71,19.58,0
741.09,10.81,0
170.46,7.8,0
83.6,11.31,0
209.09,19.65,0
14.18,2.99,0
455.38,20.58,0
25.43,21.54,0
79.45,22.72,0
338.29,9.54,0
181.92,5.21,0
